token1	token2	weight
білмей	жатырмын	23
білмей	жүр	24
білмей	отыр	38
білмей	отырмын	39
білмей	жатып	14
білмей	тұрмын	28
білмей	қалады	15
білмей	қалдық	38
білмеймін	мен	33
білмеймін	деп	34
білмеймін	қалай	55
білмеймін	сен	66
білмеймін	ғой	65
білмеймін	жаным	14
білмеймін	бір	58
білмеймін	енді	59
білмеймін	ол	37
білмеймін	өзің	51
білмеймін	неге	63
білмеймін	маған	52
білмеймін	менде	57
білмеймін	ертең	70
білмеймін	кім	66
білмеймін	бүгін	71
білмеймін	қашан	72
білмеймін	қазір	66
білмеймін	солай	69
білмеймін	қайда	67
білмеймін	бірақ	72
білмеймін	білмеймін	45
білмеймін	дейді	53
білмеймін	даже	67
білмеймін	көреміз	70
білмеймін	әйтеуір	56
соң	мен	62
соң	жақсы	45
соң	деп	71
соң	қалай	67
соң	сен	69
соң	бір	69
соң	ол	48
соң	да	64
соң	маған	60
соң	алып	51
соң	болды	53
соң	осы	71
соң	менде	70
соң	мені	65
соң	саған	69
соң	айтып	59
соң	жұмыс	44
соң	барып	72
соң	ақша	53
соң	бәрі	62
соң	басқа	64
соң	солай	71
соң	шығып	51
соң	жаз	68
соң	жазып	69
соң	бірақ	58
соң	кетіп	60
соң	салып	69
соң	үйге	67
соң	барам	63
соң	сұрап	53
соң	айта	55
соң	ғана	72
соң	жауап	58
соң	ұйықтап	70
соң	айтам	71
соң	сондай	59
соң	осылай	71
соң	бірі	68
соң	қайта	64
соң	барамыз	59
соң	келем	69
соң	жазам	70
соң	жіберем	44
соң	барамын	66
соң	звандайм	69
соң	бірден	51
соң	хабарласам	68
для	де	61
для	видео	66
для	телефон	55
для	вас	69
для	дома	40
для	авто	54
для	всех	68
для	кого	49
для	души	64
для	интерес	66
для	детей	69
для	глаз	32
для	волос	68
для	девочки	43
для	душа	71
для	заказа	52
для	девочек	64
для	воды	30
для	женщин	66
для	девушек	65
для	губ	61
для	взрослых	54
для	кухни	52
для	бровей	69
для	беременных	66
осылай	?	60
осылай	жақсы	72
осылай	деп	66
осылай	ғой	38
осылай	бір	69
осылай	да	56
осылай	маған	68
осылай	алып	70
осылай	болып	70
осылай	болды	26
осылай	істеп	58
осылай	болса	45
осылай	дұрыс	59
осылай	тұр	60
осылай	болады	53
осылай	айтып	45
осылай	боп	44
осылай	шығып	55
осылай	жазып	34
осылай	айта	25
осылай	жасап	56
осылай	жауап	44
осылай	әдемі	61
осылай	осылай	60
осылай	жүре	51
осылай	болама	47
осылай	айтты	64
осылай	жаза	71
осылай	жүріп	58
осылай	жіберіп	70
осылай	болу	69
осылай	жасау	52
осылай	жасай	70
осылай	күліп	72
осылай	сөйлесе	67
осылай	айтатын	67
осылай	жаздым	66
осылай	істеу	69
осылай	ұнайсың	71
келді	?	61
келді	мен	42
келді	де	58
келді	деп	65
келді	!	21
келді	рахмет	66
келді	ғой	49
келді	бір	19
келді	енді	66
келді	ол	60
келді	да	67
келді	маған	51
келді	екен	68
келді	осы	69
келді	деген	71
келді	бүгін	61
келді	ау	56
келді	кеше	57
келді	қазір	64
келді	жаз	69
келді	бірақ	43
келді	үйге	59
келді	жаңа	56
келді	дейді	70
келген	мен	72
келген	де	67
келген	деп	41
келген	жоқ	67
келген	ғой	15
келген	бір	41
келген	екен	66
келген	адам	38
келген	ау	39
келген	кеше	68
келген	еді	70
келген	бала	38
келген	қыз	60
келген	кезде	58
келген	күні	18
келген	едім	46
келген	жаңа	45
келген	сияқты	53
келген	жерде	56
келген	соған	69
келген	соң	68
келген	жыл	13
келген	адамдар	44
келген	жоқпын	71
келген	жоқпа	67
келген	уақытта	50
келген	жасы	40
келген	жасың	68
келген	сайын	52
келген	адамға	47
келген	едік	65
келген	затты	71
келген	бойда	71
келген	барыс	63
келген	мәтінді	50
кто	?	57
кто	там	16
кто	за	49
кто	он	60
кто	же	48
кто	еще	54
кто	кто	65
кто	есть	47
кто	вообще	55
кто	где	71
кто	тебе	70
кто	бы	52
кто	будет	60
кто	дал	35
кто	дома	67
кто	был	69
кто	казак	67
кто	казах	69
кто	знает	54
кто	гильдия	47
кто	выйдет	45
кто	играет	72
кто	дуэль	71
дейді	?	47
дейді	мен	24
дейді	деп	52
дейді	ғой	70
дейді	бір	14
дейді	енді	66
дейді	ол	63
дейді	да	54
дейді	маған	55
дейді	екен	60
дейді	ертең	39
дейді	бірақ	70
дейді	соған	63
жібер	мен	66
жібер	деп	38
жібер	енді	17
жібер	маған	42
жібер	деген	37
жібер	голосовой	40
жіберші	?	49
жіберші	мен	54
жіберші	деп	59
жіберші	бар	48
жіберші	керек	71
жіберші	жаным	68
жіберші	енді	42
жіберші	маған	69
жіберші	осы	27
жіберші	менде	63
жіберші	жіберші	65
жіберші	өтініш	24
жіберші	көрейін	18
такси	?	65
такси	мен	51
такси	де	28
такси	деп	62
такси	жоқ	70
такси	бар	30
такси	керек	15
такси	болып	14
такси	болса	51
такси	көп	41
такси	боп	70
такси	қанша	66
такси	барма	56
такси	келіп	13
такси	келе	67
такси	салып	62
такси	қарап	70
такси	тауып	70
такси	келді	39
такси	заказ	68
такси	күтіп	57
такси	болмай	35
такси	алматы	58
такси	іздеп	71
такси	ұстап	53
такси	шақырып	61
такси	таппай	31
такси	қымбат	49
такси	шықпай	67
такси	тосып	59
такси	таптың	68
такси	жалдап	69
такси	шақыра	59
такси	бармекен	60
тыныш	деп	67
тыныш	болсын	69
тыныш	болып	16
тыныш	болды	28
тыныш	менде	66
тыныш	емес	64
тыныш	болса	65
тыныш	жұмыс	42
тыныш	барып	66
тыныш	аман	65
тыныш	боп	63
тыныш	бәрі	46
тыныш	үйде	59
тыныш	қой	54
тыныш	жүр	41
тыныш	отыр	32
тыныш	жаңалық	35
тыныш	жер	58
тыныш	жерде	62
тыныш	тыныш	68
тыныш	жүре	47
тыныш	жүрген	59
тыныш	өмір	69
тыныш	жерге	50
тыныш	отыра	62
тыныш	өзіңде	49
тыныш	жата	15
тыныш	қана	69
тыныш	аманшылық	53
тыныш	жүрем	67
тыныш	өтсін	69
тыныш	жүру	69
тыныш	өзіңізде	69
тыныш	отырайын	45
тыныш	отырыңдар	70
қайдасың	?	71
қайдасың	мен	10
қайдасың	деп	70
қайдасың	сен	57
қайдасың	жаным	50
қайдасың	енді	35
қайдасың	қазір	61
қайдасың	дар	49
қайдасың	қайдасың	25
қайдасың	досым	56
ат	бар	70
ат	екен	42
ат	қойып	35
ат	ми	42
ат	салысып	40
ата	мен	41
ата	деп	29
ата	қалай	58
ата	бар	65
ата	да	62
ата	деген	63
ата	ана	59
ата	апа	16
ата	ата	43
ата	көрген	63
ата	әже	67
ата	аналар	44
ата	ене	15
ата	енем	49
ата	анан	36
ата	ананы	52
ата	анам	66
ата	енең	25
ата	анасы	45
ата	ананың	26
ата	анаға	46
ата	анаң	52
ата	анаңның	30
ата	енесі	18
ата	әжесі	56
ата	енеме	70
ата	анамның	70
ата	ананын	60
ата	анасын	70
ата	анасының	51
ата	аналарға	37
ата	анама	53
ата	анасына	49
ата	анамен	37
ата	әжесінің	60
ата	анамды	68
ата	анамыз	54
ата	анаңа	59
ата	анаңды	51
ата	анаңыз	59
ата	аналары	64
ата	анасымен	57
ата	енемен	63
ата	анаммен	62
ата	нақыл	71
ата	бабамыз	50
кеткен	?	69
кеткен	мен	59
кеткен	де	58
кеткен	деп	64
кеткен	жоқ	42
кеткен	ғой	28
кеткен	бір	20
кеткен	ол	69
кеткен	екен	61
кеткен	адам	32
кеткен	болса	44
кеткен	дұрыс	69
кеткен	ау	70
кеткен	еді	45
кеткен	бала	35
кеткен	туған	70
кеткен	қыз	62
кеткен	кезде	67
кеткен	күні	39
кеткен	едім	66
кеткен	сияқты	46
кеткен	соң	33
кеткен	дейді	20
кеткен	содан	65
кеткен	болар	70
кеткен	жоқпын	57
кеткен	жоқпа	61
кеткен	шығарсың	42
кеткен	жоқсың	60
кеткен	жоқсыңба	44
кеткен	жоқсыз	67
бізде	жақсы	68
бізде	де	41
бізде	жоқ	16
бізде	бар	37
бізде	шүкір	44
бізде	бір	33
бізде	енді	37
бізде	осы	50
бізде	сені	57
бізде	адам	67
бізде	бүгін	69
бізде	жұмыс	47
бізде	көп	57
бізде	барып	70
бізде	аман	68
бізде	кеше	47
бізде	ақша	61
бізде	бәрі	62
бізде	күн	17
бізде	екі	39
бізде	қазір	60
бізде	үйде	62
бізде	солай	59
бізде	қатты	50
бізде	аллаға	65
бізде	жаңа	61
бізде	су	67
бізде	сондай	69
бізде	сағат	64
бізде	осылай	68
бізде	тыныш	61
бізде	осындай	64
бізде	күнде	60
бізде	барамыз	70
бізде	ауылда	60
бізде	ыстық	70
бізде	интернет	53
бізде	барлығы	67
бізде	жел	64
бізде	жаңбыр	62
бізде	жанып	40
бізде	салқын	67
бізде	аманшылық	64
бізде	аманбыз	63
бізде	бөтен	46
қаласа	мен	49
қаласа	жақсы	58
қаласа	деп	43
қаласа	!	55
қаласа	жаным	24
қаласа	бір	52
қаласа	енді	53
қаласа	ол	64
қаласа	осы	70
қаласа	менде	48
қаласа	ертең	67
қаласа	бүгін	19
қаласа	алла	47
қаласа	болады	68
қаласа	барып	63
қаласа	ертен	52
қаласа	аман	53
қаласа	кешке	45
қаласа	бәрі	53
қаласа	барам	26
қаласа	бұйырса	58
қаласа	бірге	62
қаласа	жұмысқа	68
қаласа	азанда	70
қаласа	ауылға	57
қаласа	барамыз	70
қаласа	келесі	31
қаласа	тойға	47
қаласа	таңертең	64
қаласа	барамын	68
қаласа	жолға	60
қаласа	жемісін	68
қаласа	емін	61
дос	?	60
дос	мен	60
дос	деп	60
дос	қалайсың	48
дос	сен	59
дос	жоқ	67
дос	бол	67
дос	керек	61
дос	болып	38
дос	деген	17
дос	емес	46
дос	болса	45
дос	боп	65
дос	бала	29
дос	қыз	26
дос	болған	59
дос	қызым	54
дос	тауып	69
дос	дос	54
дос	болам	58
дос	болмай	49
дос	балдар	55
дос	балам	56
дос	болу	35
дос	болатын	56
дос	баласы	59
дос	емеспін	55
дос	балан	56
дос	балаға	69
дос	баланың	70
дос	баламен	55
дос	ретінде	61
дос	балдармен	15
дос	болайық	69
дос	болуға	23
дос	болғым	48
дос	балама	49
дос	баланын	70
дос	болсақ	65
дос	жылатып	65
дос	болмаймын	67
дос	болғың	67
дос	болғысы	66
дос	болғын	68
есе	болып	70
есе	қылып	19
есен	?	19
есен	жақсы	61
есен	бол	48
есен	болсын	62
есен	рахмет	50
есен	жаны	68
есен	шүкір	61
есен	өзің	53
есен	барып	36
есен	аман	16
есен	бәрі	65
есен	кел	62
есен	келіп	52
есен	келе	67
есен	үйге	64
есен	өзіңіз	53
есен	жүр	70
есен	жүре	69
есен	ауылға	19
есен	өздерің	69
есен	жүріп	64
есен	қол	39
есен	өтіп	68
есен	келсін	61
есен	жазылып	63
есен	жет	41
есен	жетіп	53
есен	жатырмыз	14
есен	болыңдар	65
есен	өсіп	56
есен	жете	44
есен	бітіріп	51
есен	өткізіп	65
есен	келіңдер	36
есен	жеттің	62
есен	туып	48
есен	болайық	64
есен	өсе	66
есен	босанып	62
есен	шауып	17
есен	елге	69
есен	жеттік	63
есен	жаның	53
есен	жеттіңдер	50
есен	ортамызда	55
есен	қолыңа	62
есен	жетіңдер	66
есен	жетіңіздер	45
есть	?	68
есть	!	13
есть	да	61
есть	или	65
есть	все	58
есть	там	64
есть	же	68
есть	еще	41
есть	для	46
есть	кто	69
есть	ещё	51
есть	время	58
есть	доставка	56
есть	девушка	64
есть	деньги	49
есть	желание	68
есть	другие	63
есть	возможность	67
жүре	тұр	57
жүре	бер	59
жүре	алмай	10
жүре	берсін	26
жүре	беріп	14
жүре	берген	61
жүре	беред	57
жүре	береді	52
жүре	берші	29
жүре	алмаймын	59
жүре	берейін	42
жүре	берет	55
жүре	беретін	61
жүре	берің	37
жүре	беріңіз	65
жүре	беру	14
жүре	беремін	54
жүре	бересің	58
жүре	берме	34
жүре	бермей	58
жүре	алмайды	37
жүре	берсе	50
жүре	береміз	63
жүре	берсем	41
жүре	алмайсың	63
жүре	беріңдер	63
жүре	алмайтын	19
жүре	беруге	63
жүре	берсең	61
жүре	берейік	45
жүре	берсен	40
жүре	берсей	60
жүре	беріңіздер	64
жүре	бересіңба	30
жүре	жөнелді	64
жүрегі	ауырып	40
жүрегі	таза	18
жүрегі	тоқтап	19
жүрегім	?	17
жүрегім	мен	69
жүрегім	жақсы	58
жүрегім	де	67
жүрегім	сен	68
жүрегім	ғой	65
жүрегім	жаным	68
жүрегім	бір	61
жүрегім	менің	63
жүрегім	сені	11
жүрегім	қатты	44
жүрегім	ауырып	52
жүрегім	жүрегім	18
жүрегім	алтыным	10
жүрегім	ауырады	68
жүрегім	тоқтап	54
жүрегім	айнып	68
жүрегім	қысылып	35
жүрегім	аузыма	62
жүрегім	езіліп	68
жүрегім	елжіреп	70
молодец	мен	70
молодец	жақсы	70
молодец	деп	59
молодец	!	62
молодец	жаным	17
молодец	құтты	25
молодец	дұрыс	40
молодец	күшті	63
молодец	молодец	42
молодец	жарайсың	16
досы	бар	69
досым	?	16
досым	мен	28
досым	жақсы	40
досым	деп	67
досым	!	33
досым	қалай	35
досым	қалайсың	53
досым	сен	18
досым	жоқ	50
досым	бар	64
досым	рахмет	33
досым	ғой	56
досым	бір	59
досым	өзің	63
досым	маған	59
досым	менде	67
досым	ертең	68
досым	менің	63
досым	сені	52
досым	құтты	69
досым	саған	62
досым	алла	64
досым	ассалаумалейкум	69
досым	ау	69
досым	аман	68
досым	туған	60
досым	қайда	49
досым	досым	70
досым	туылған	46
досым	амансыңба	54
досым	болмасада	61
досым	барына	56
досым	абрикосым	69
ойнап	жатыр	53
ойнап	жатсың	30
ойнап	тұр	65
ойнап	айтып	69
ойнап	кетті	34
ойнап	жатырм	63
ойнап	жатырмын	60
ойнап	жүр	44
ойнап	отыр	19
ойнап	отырмын	37
ойнап	айта	60
ойнап	айтам	54
ойнап	жатқан	11
ойнап	жүре	48
ойнап	ойнап	20
ойнап	жүрген	59
ойнап	тұрған	35
ойнап	айттым	67
ойнап	жүріп	45
ойнап	жүрсің	59
ойнап	айтқан	57
ойнап	журген	69
ойнап	отырған	52
ойнап	күліп	70
ойнап	айтамын	23
ойнап	айтым	67
ойнап	куліп	69
жүрген	?	67
жүрген	мен	67
жүрген	жақсы	47
жүрген	де	53
жүрген	деп	49
жүрген	сен	70
жүрген	жоқ	62
жүрген	ғой	19
жүрген	бір	55
жүрген	өзің	50
жүрген	екен	51
жүрген	кім	64
жүрген	адам	67
жүрген	дұрыс	24
жүрген	еді	68
жүрген	бала	49
жүрген	қыз	47
жүрген	кезде	47
жүрген	едім	38
жүрген	қыздар	38
жүрген	сияқты	60
жүрген	жер	32
жүрген	жерде	67
жүрген	ешкім	62
жүрген	соң	65
жүрген	болар	38
жүрген	біреу	57
жүрген	жігіт	64
жүрген	адамдар	63
жүрген	жоқпын	58
жүрген	жоқпа	17
жүрген	адамды	36
жүрген	адамға	68
жүрген	жері	66
жүрген	жігітің	67
жүрген	қызың	70
жүрген	шығарсың	67
жүрген	жоқсың	44
жүрген	жерің	36
жүрген	жоқпыз	66
жүрген	адаммын	56
жүрген	сияқтысың	63
жүрген	адамым	59
жүрген	жоқсыңба	67
жүрген	жоқсын	48
жүрген	жоқсыз	65
жүрген	адамың	66
жол	мен	63
жол	жақсы	66
жол	!	52
жол	қалай	19
жол	жоқ	52
жол	бар	43
жол	болсын	57
жол	жаным	7
жол	аман	59
жол	жаман	40
жол	берсін	53
жол	тілеймін	39
жол	түсіп	43
жол	жүріп	61
жол	ашық	24
жол	бойы	66
жол	берсе	50
жол	алыс	66
жол	жүретін	66
жол	жүрем	59
жол	түссе	55
жол	жабық	66
жол	жүру	60
жол	жүреміз	60
жол	амандығын	65
жол	ақысы	20
жол	ақысын	58
жол	жүрейін	62
жол	тарттың	69
жол	апаты	58
заказ	?	62
заказ	жоқ	46
заказ	бар	65
заказ	алып	46
заказ	болса	42
заказ	көп	60
заказ	қашан	53
заказ	барма	68
заказ	кетті	55
заказ	бер	67
заказ	салып	51
заказ	беріп	58
заказ	жасап	14
заказ	келді	51
заказ	дайын	64
заказ	берген	66
заказ	будет	21
заказ	береді	66
заказ	жіберіп	61
заказ	берші	65
заказ	етіп	60
заказ	берді	57
заказ	бердік	64
заказ	берейін	65
заказ	беретін	18
заказ	беру	45
заказ	беремін	26
заказ	бересің	52
заказ	берсе	59
заказ	бердім	51
заказ	береміз	36
заказ	берсем	40
заказ	бен	21
заказ	бересіз	64
заказ	беруге	53
заказ	берсең	33
заказ	берейік	61
заказ	берсен	55
заказ	қабылдап	68
заказ	бердің	60
заказ	берсеңіз	56
заказ	бергем	57
заказ	берсек	48
заказ	бергім	34
заказ	бергенде	67
заказ	берсеңіздер	57
заказ	беруді	60
заказ	қабылдаймыз	62
келед	?	54
келед	деп	42
келед	ол	16
келед	екен	45
келед	деген	19
келед	бірақ	43
келеді	?	47
келеді	мен	18
келеді	де	54
келеді	деп	67
келеді	!	16
келеді	сен	54
келеді	ғой	70
келеді	жаным	19
келеді	бір	62
келеді	енді	66
келеді	ол	65
келеді	өзі	54
келеді	да	63
келеді	маған	56
келеді	екен	68
келеді	осы	16
келеді	ертең	67
келеді	деген	67
келеді	бүгін	43
келеді	алла	64
келеді	ау	63
келеді	қазір	57
келеді	бірақ	64
келеді	бұйырса	39
келеді	соған	52
келеді	дейді	56
келеді	деді	44
үлкен	деп	59
үлкен	!	54
үлкен	рахмет	34
үлкен	ғой	19
үлкен	бір	53
үлкен	өзі	58
үлкен	болып	56
үлкен	екен	37
үлкен	ер	45
үлкен	емес	58
үлкен	мама	49
үлкен	адам	69
үлкен	болса	45
үлкен	боп	52
үлкен	бала	55
үлкен	қыз	64
үлкен	рақмет	21
үлкен	үй	19
үлкен	үйде	53
үлкен	үйге	68
үлкен	қыздар	62
үлкен	бақыт	61
үлкен	сияқты	69
үлкен	болған	62
үлкен	қызы	66
үлкен	қызым	59
үлкен	аға	55
үлкен	үлкен	67
үлкен	жігіт	48
үлкен	балам	28
үлкен	адамдар	68
үлкен	ұл	66
үлкен	азамат	68
үлкен	қылып	13
үлкен	ағам	66
үлкен	баласы	59
үлкен	екенсің	65
үлкен	көмек	67
үлкен	кіші	55
үлкен	кісілер	55
үлкен	ұлым	39
үлкен	өмірге	66
үлкен	көрінеді	65
үлкен	белестерден	62
үлкен	азаматша	60
үлкен	дәретке	25
үлкен	әріппен	55
үлкен	жетістіктерге	65
бәрін	мен	61
бәрін	жақсы	47
бәрін	де	61
бәрін	сен	62
бәрін	бір	61
бәрін	өзі	40
бәрін	өзің	55
бәрін	маған	56
бәрін	алып	56
бәрін	істеп	28
бәрін	саған	40
бәрін	дұрыс	65
бәрін	айтып	69
бәрін	бас	25
бәрін	жазып	58
бәрін	салып	52
бәрін	сұрап	56
бәрін	айта	51
бәрін	беріп	62
бәрін	жасап	60
бәрін	көріп	50
бәрін	айтам	37
бәрін	қарап	67
бәрін	бірге	61
бәрін	жеп	48
бәрін	тастап	60
бәрін	ашып	44
бәрін	ойлап	63
бәрін	ұмытып	64
бәрін	айттым	50
бәрін	оқып	69
бәрін	шығарып	57
бәрін	қойып	55
бәрін	жіберіп	68
бәрін	біліп	69
бәрін	сатып	31
бәрін	жуып	64
бәрін	жауып	64
бәрін	өшіріп	58
бәрін	қосып	37
бәрін	білем	53
бәрін	шақырып	55
бәрін	білесің	69
бәрін	дайындап	66
бәрін	төлеп	52
бәрін	естіп	68
бәрін	біледі	69
бәрін	бітіріп	50
бәрін	шешіп	57
бәрін	түсініп	60
бәрін	тазалап	62
бәрін	басынан	67
бәрін	есептеп	58
бәрін	түсіндіріп	68
бәрін	білетін	57
бәрін	реттеп	67
бәрін	бастым	62
бәрін	істедім	49
бәрін	құртып	65
бәрін	күтуге	63
дым	жақсы	69
дым	деп	57
дым	жоқ	61
дым	керек	16
дым	да	59
дым	деген	51
дым	емес	49
дым	адам	52
дым	ақша	66
дым	дей	54
дым	болған	60
дым	жаңалық	69
дым	білмей	51
дым	дым	65
дым	әңгіме	66
дым	болмай	63
дым	болмаса	57
дым	уақыт	61
дым	болмайды	65
дым	хабар	68
дым	қызық	65
дым	түсінбедім	24
дым	ренжіме	20
дым	желания	63
дым	жоққо	51
дым	пайда	52
дым	түсініп	64
дым	түсінбей	69
дым	істемей	60
дым	желание	66
дым	пайдасы	69
дым	көрмеген	66
дым	демей	62
дым	естілмейді	56
дым	демеді	44
дым	демедім	62
дым	болмағандай	64
дым	білмегендей	41
десе	мен	66
десе	де	32
десе	сен	27
десе	жоқ	48
десе	бір	47
десе	ол	51
десе	маған	51
десе	алып	54
десе	болды	53
десе	екен	48
десе	болады	55
десе	кете	51
десем	мен	52
десем	де	49
десем	қалай	38
десем	сен	49
десем	жоқ	36
десем	бір	34
десем	ол	58
десем	неге	40
десем	маған	58
десем	осы	64
десем	менде	67
десем	сені	68
десем	мама	67
десем	ой	52
десем	болады	68
десем	ақша	69
десем	бәрі	59
десем	жауап	67
десем	ешкім	69
десем	осылай	68
десем	болама	69
десем	болмай	59
десем	өтірік	58
десем	болмайды	57
десем	олда	64
десем	ұят	64
десем	қате	65
бос	?	51
бос	деп	64
бос	болып	65
бос	екен	52
бос	емес	53
бос	адам	9
бос	болса	63
бос	тұр	16
бос	болады	65
бос	боп	64
бос	кезде	66
бос	болған	27
бос	әңгіме	61
бос	болмай	68
бос	болмаса	39
бос	уақыт	56
бос	сөз	42
бос	орын	54
бос	емеспа	27
бос	уақытта	49
бос	емеспін	57
бос	болсаң	18
бос	болсам	26
бос	болғанда	41
бос	боласың	49
бос	болсан	69
бос	болмады	37
бос	емессің	68
бос	болсаңыз	51
бос	орындар	52
болам	?	49
болам	мен	41
болам	деп	34
болам	сен	15
болам	ғой	48
болам	деген	27
болам	ау	31
болам	бұйырса	45
болам	десең	42
болам	дегенше	49
болама	?	33
болама	мен	9
болама	деп	60
болама	жаным	20
болама	енді	64
болама	ол	69
болама	екен	62
болама	осы	19
болама	или	65
болама	бүгін	38
болама	негізі	61
болама	әлде	66
болама	болмайма	65
керемет	жақсы	45
керемет	деп	44
керемет	!	63
керемет	жан	16
керемет	жаным	48
керемет	өзің	68
керемет	болып	65
керемет	болды	44
керемет	екен	49
керемет	құтты	21
керемет	адам	43
керемет	алла	57
керемет	боп	52
керемет	күшті	65
керемет	күн	50
керемет	қыз	63
керемет	қой	65
керемет	бақытты	47
керемет	жаңалық	66
керемет	жер	58
керемет	әдемі	49
керемет	керемет	53
керемет	болар	22
керемет	жыл	48
керемет	демалыс	63
керемет	демалып	26
керемет	көңіл	68
керемет	сұлу	68
керемет	ән	67
керемет	жарайсың	44
керемет	тамаша	67
керемет	мүмкіндік	60
керемет	дауыс	66
керемет	отырыс	66
керемет	айтылған	44
керемет	ойынға	45
керемет	орындау	69
керемет	жансың	42
керемет	көрініс	59
керемет	жансыз	65
керемет	апайсыз	58
әңгіме	де	64
әңгіме	жоқ	68
әңгіме	бар	18
әңгіме	болсын	32
әңгіме	керек	44
әңгіме	ғой	39
әңгіме	болып	62
әңгіме	айт	45
әңгіме	айтып	11
әңгіме	көп	13
әңгіме	боп	58
әңгіме	барма	67
әңгіме	айта	68
әңгіме	болған	36
әңгіме	айтам	66
әңгіме	айтшы	59
әңгіме	айтқан	40
әңгіме	айтсай	55
әңгіме	айтпа	14
әңгіме	қылып	67
әңгіме	айтайын	56
әңгіме	айтады	60
әңгіме	жоққо	62
әңгіме	айтпай	64
әңгіме	айтатын	62
әңгіме	айту	39
әңгіме	соғып	57
әңгіме	чат	65
әңгіме	айтуға	62
әңгіме	айтыңыз	60
әңгіме	айтамыз	49
әңгіме	айтқым	45
әңгіме	бастады	67
әңгіме	айтыңдар	44
әңгіме	айтайық	60
әңгіме	дүкен	40
жеп	ал	60
жеп	алып	35
жеп	болып	44
жеп	жатыр	50
жеп	кет	25
жеп	кетті	67
жеп	бара	69
жеп	жатырмын	63
жеп	ішіп	57
жеп	едім	61
жеп	көрем	66
жеп	жүр	48
жеп	отыр	53
жеп	отырмын	34
жеп	болған	44
жеп	көріп	65
жеп	жатқан	59
жеп	жүре	56
жеп	жүрген	69
жеп	жеп	56
жеп	алды	54
жеп	алдым	55
жеп	алайын	46
жеп	қойып	55
жеп	қоя	67
жеп	қойды	67
жеп	қойдым	33
жеп	жатырмыз	56
жеп	отырған	66
жеп	қойған	65
жеп	алдық	52
жеп	тұрғанда	49
жеп	жеңіл	66
жеп	қоятын	64
оған	?	68
оған	мен	54
оған	қалай	38
оған	сен	46
оған	керек	53
оған	бір	48
оған	енді	52
оған	ол	58
оған	да	60
оған	неге	20
оған	менің	55
оған	деген	60
оған	емес	53
оған	кім	42
оған	айт	52
оған	айтып	68
оған	көп	58
оған	барып	59
оған	ақша	68
оған	қанша	32
оған	бәрі	58
оған	қандай	63
оған	басқа	65
оған	жазып	68
оған	қатты	66
оған	ештеңе	68
оған	дейін	50
оған	жауап	14
оған	қарап	67
оған	ешкім	62
оған	дым	55
оған	уақыт	63
оған	айттым	57
оған	бәрібір	60
оған	қарсы	55
оған	мән	67
оған	қоса	64
оған	диін	66
оған	деиін	49
оған	сенбесеңде	65
өмір	мен	64
өмір	де	66
өмір	қалай	63
өмір	жоқ	68
өмір	ғой	51
өмір	бір	29
өмір	деген	66
өмір	ай	39
өмір	солай	38
өмір	алма	62
өмір	берсін	57
өмір	болған	40
өмір	өмір	67
өмір	тілеймін	52
өмір	қызық	27
өмір	өтіп	65
өмір	жолы	63
өмір	жасы	68
өмір	бойы	10
өмір	жасың	20
өмір	жасын	11
өмір	жасыңыз	44
өмір	атты	17
өмір	сүре	66
өмір	сүріп	23
өмір	жастары	20
өмір	бақи	56
өмір	сүру	29
өмір	сүргім	31
өмір	жастарың	36
өмір	сүруге	61
өмір	сүрген	42
өмір	сүрем	50
өмір	сүреді	53
өмір	сүреміз	55
өмір	сүруді	61
өмір	сүріңдер	65
күт	деп	65
күт	енді	19
күт	мені	26
күтіп	ал	19
күтіп	алып	45
күтіп	жатыр	42
күтіп	тұр	44
күтіп	жатырмын	30
күтіп	ала	43
күтіп	едім	51
күтіп	жүр	58
күтіп	отыр	36
күтіп	отырмын	17
күтіп	жатқан	11
күтіп	жүре	65
күтіп	жүрген	67
күтіп	күтіп	47
күтіп	алам	42
күтіп	алды	35
күтіп	алу	51
күтіп	тұрған	53
күтіп	шаршап	63
күтіп	шығарып	67
күтіп	алайын	65
күтіп	жүрсің	58
күтіп	жүрмін	68
күтіп	алатын	27
күтіп	аласың	43
күтіп	алады	53
күтіп	отырған	41
күтіп	отыра	50
күтіп	аласыз	61
күтіп	аламыз	68
күтіп	тұрмын	51
күтіп	аламын	30
күтіп	алуға	51
күтіп	отырсың	53
күтіп	жүрміз	69
күтіп	тұрмыз	56
күтіп	тұрғанын	64
вообще	?	67
вообще	мен	39
вообще	жоқ	57
вообще	керек	39
вообще	ол	69
вообще	адам	66
вообще	ақша	67
вообще	күшті	66
вообще	басқа	42
вообще	жаман	58
вообще	ештеңе	63
вообще	дым	66
вообще	ұмытып	66
вообще	жазбай	67
алп	ал	67
алп	кет	54
алп	кетті	40
алп	кел	51
алп	келе	39
алп	бер	48
алп	барам	49
алп	кеткен	65
алп	алп	58
алп	алам	56
алп	таста	66
алп	тастап	52
алп	алу	64
алп	кете	65
алп	кетем	43
алп	берген	31
алп	келем	65
алп	келп	58
алп	кетсе	62
алп	кетші	68
алп	кетет	69
алп	кету	55
алп	кетуге	62
где	?	65
где	мама	12
где	все	60
где	там	44
где	он	63
где	же	37
где	есть	61
где	будет	55
где	был	69
где	была	64
где	актив	66
где	именно	18
где	купить	67
где	живешь	61
болма	деп	48
болмай	жатыр	19
болмай	тұр	13
